loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months,cluster,customer_segment
513661,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Nova,7714.65,Standard,2012,5,,,40,64096,64096.0,2279,410,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0355560409385921,1602.4,0,0,0,73455.0,79,3,Loyal Customers
535852,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,67604.0,Married,Nova,7715.1,Standard,2013,3,,,33,53207,53207.0,410,74,24,2017-01-01,2018-12-01,0.0,1.375,0.0077057530024244,1612.3333333333333,0,0,0,67604.0,69,3,Loyal Customers
663573,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,76485.0,Single,Aurora,7507.46,2018 Promotion,2018,3,,,83,110577,165865.5,0,0,11,2018-02-01,2018-12-01,0.0,7.545454545454546,0.0,1332.2530120481929,0,0,0,76485.0,9,0,Frequent Travelers
975181,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,66290.0,Single,Nova,7724.05,Standard,2017,11,,,16,22331,22331.0,0,0,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0,1395.6875,0,0,0,66290.0,13,1,At-Risk Customers
585386,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,53168.0,Married,Nova,7724.68,Standard,2016,11,,,40,66167,66167.0,746,134,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0112745023954539,1654.175,0,0,0,53168.0,25,3,Loyal Customers
956144,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,102702.0,Married,Nova,7725.54,Standard,2014,4,,,47,85676,85676.0,2817,507,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.0328796862598627,1822.893617021277,0,0,0,102702.0,56,3,Loyal Customers
480074,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,96023.0,Married,Nova,7726.99,Standard,2018,5,,,36,57359,57359.0,2034,366,24,2017-01-01,2018-12-01,0.0,1.5,0.0354608692620164,1593.3055555555557,0,0,0,96023.0,7,3,Loyal Customers
818077,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,96023.0,Married,Nova,7726.99,Standard,2016,9,,,34,47648,47648.0,634,114,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0133059100067159,1401.4117647058824,0,0,0,96023.0,27,3,Loyal Customers
700497,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,59264.0,Married,Nova,7731.71,Standard,2018,1,,,11,20887,20887.0,725,131,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.0347105855316704,1898.8181818181815,0,0,0,59264.0,11,1,At-Risk Customers
913721,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,59264.0,Married,Nova,7731.71,Standard,2014,7,,,34,47078,47078.0,1023,184,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0217298950677598,1384.6470588235295,0,0,0,59264.0,53,3,Loyal Customers
534009,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,57101.0,Divorced,Nova,7732.39,Standard,2016,3,,,37,49906,49906.0,1366,246,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0273714583416823,1348.8108108108108,0,0,0,57101.0,33,3,Loyal Customers
967628,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,57101.0,Divorced,Nova,7732.39,Standard,2016,4,,,37,52938,52938.0,827,149,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0156220484340171,1430.7567567567569,0,0,0,57101.0,32,3,Loyal Customers
541000,Canada,Ontario,London,M5B 3E4,Male,College,,Married,Nova,7736.46,Standard,2014,6,,,35,55802,55802.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1594.3428571428572,0,0,0,73455.0,54,3,Loyal Customers
871380,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,76485.0,Single,Aurora,7507.46,2018 Promotion,2018,4,,,51,73501,110251.5,0,0,11,2018-02-01,2018-12-01,0.0,4.636363636363637,0.0,1441.1960784313726,0,0,0,76485.0,8,0,Frequent Travelers
101515,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,68711.0,Married,Nova,7737.27,Standard,2014,1,,,29,50433,50433.0,2043,368,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0405091904110403,1739.0689655172414,0,0,0,68711.0,59,3,Loyal Customers
253082,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,68711.0,Married,Nova,7737.27,Standard,2015,3,2015.0,11.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,68711.0,45,1,At-Risk Customers
200309,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,102858.0,Married,Nova,7743.92,Standard,2012,8,,,37,47542,47542.0,1875,338,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0394388119978124,1284.918918918919,0,0,0,102858.0,76,3,Loyal Customers
555024,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,102858.0,Married,Nova,7743.92,Standard,2016,6,2017.0,2.0,3,4899,4899.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,1633.0,1,0,1,102858.0,30,1,At-Risk Customers
105073,Canada,Ontario,Toronto,M2M 6J7,Male,College,,Single,Aurora,7562.82,2018 Promotion,2018,3,,,52,43874,65811.0,0,0,11,2018-02-01,2018-12-01,0.0,4.727272727272728,0.0,843.7307692307693,0,0,0,73455.0,9,0,Frequent Travelers
504860,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,90101.0,Married,Nova,7748.81,Standard,2016,8,,,35,51377,51377.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1467.9142857142858,0,0,0,90101.0,28,3,Loyal Customers
253689,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,47512.0,Divorced,Nova,7756.17,Standard,2013,12,,,34,50891,50891.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0,1496.7941176470588,0,0,0,47512.0,60,3,Loyal Customers
345244,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,103320.0,Divorced,Nova,7756.44,Standard,2014,8,,,29,51477,51477.0,1251,225,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0243021155078967,1775.0689655172414,0,0,0,103320.0,52,3,Loyal Customers
763621,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,102273.0,Single,Nova,7758.59,Standard,2017,7,2018.0,3.0,17,22568,22568.0,0,0,24,2017-01-01,2018-12-01,0.0,0.7083333333333334,0.0,1327.529411764706,1,0,1,102273.0,17,1,At-Risk Customers
804368,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,102273.0,Single,Nova,7758.59,Standard,2017,7,,,29,49999,49999.0,547,98,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.010940218804376,1724.103448275862,0,0,0,102273.0,17,3,Loyal Customers
708982,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,63472.0,Married,Nova,7761.27,Standard,2015,10,,,24,35608,35608.0,923,166,24,2017-01-01,2018-12-01,0.0,1.0,0.025921141316558,1483.6666666666667,0,0,0,63472.0,38,3,Loyal Customers
729205,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,222009.0,Married,Nova,7762.59,Standard,2016,8,,,30,43772,43772.0,1619,292,24,2017-01-01,2018-12-01,0.0,1.25,0.0369871150507173,1459.0666666666666,0,0,0,222009.0,28,4,Premium Affluent Customers
121919,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,74655.0,Married,Nova,7764.27,Standard,2017,10,,,24,36131,36131.0,1007,181,24,2017-01-01,2018-12-01,0.0,1.0,0.0278708034651684,1505.4583333333333,0,0,0,74655.0,14,1,At-Risk Customers
884708,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,73131.0,Married,Nova,7765.23,Standard,2015,9,,,31,45640,45640.0,1642,296,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.035977212971078,1472.258064516129,0,0,0,73131.0,39,3,Loyal Customers
737451,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,74690.0,Married,Nova,7771.02,Standard,2012,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,74690.0,73,1,At-Risk Customers
666572,Canada,Alberta,Banff,T4V 1D4,Female,High School or Below,64194.0,Married,Nova,7771.16,Standard,2017,8,,,26,34872,34872.0,0,0,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.0,1341.2307692307693,0,0,0,64194.0,16,1,At-Risk Customers
430500,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,52435.0,Married,Nova,7771.58,Standard,2015,7,,,38,59271,59271.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1559.7631578947369,0,0,0,52435.0,41,3,Loyal Customers
463263,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,52435.0,Married,Nova,7771.58,Standard,2014,1,,,41,58527,58527.0,436,78,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0074495531976694,1427.4878048780488,0,0,0,52435.0,59,3,Loyal Customers
443199,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,78423.0,Married,Nova,7776.84,Standard,2016,5,,,40,54634,54634.0,422,76,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0077241278324852,1365.85,0,0,0,78423.0,31,3,Loyal Customers
604943,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,78423.0,Married,Nova,7776.84,Standard,2013,7,,,41,62608,62608.0,922,166,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0147265525172501,1527.0243902439024,0,0,0,78423.0,65,3,Loyal Customers
327866,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,78582.0,Single,Nova,7778.53,Standard,2017,5,,,32,41180,41180.0,0,0,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0,1286.875,0,0,0,78582.0,19,3,Loyal Customers
617447,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,95663.0,Single,Nova,7780.49,Standard,2014,3,,,42,74850,74850.0,1911,344,24,2017-01-01,2018-12-01,0.0,1.75,0.0255310621242484,1782.142857142857,0,0,0,95663.0,57,3,Loyal Customers
427163,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Married,Nova,7780.9,Standard,2014,10,,,46,75667,75667.0,454,82,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.0059999735683983,1644.9347826086955,0,0,0,73455.0,50,3,Loyal Customers
920171,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,83172.0,Married,Nova,7782.13,Standard,2018,6,,,6,12980,12980.0,0,0,24,2017-01-01,2018-12-01,0.0,0.25,0.0,2163.333333333333,0,0,0,83172.0,6,1,At-Risk Customers
909543,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,67535.0,Married,Nova,7783.78,Standard,2013,8,,,39,59578,59578.0,2556,461,24,2017-01-01,2018-12-01,0.0,1.625,0.042901742253852,1527.6410256410256,0,0,0,67535.0,64,3,Loyal Customers
122890,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,64760.0,Married,Nova,7785.0,Standard,2015,2,,,41,63795,63795.0,457,82,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0071635708127596,1555.9756097560976,0,0,0,64760.0,46,3,Loyal Customers
697029,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,46905.0,Married,Nova,7785.67,Standard,2012,11,,,38,56600,56600.0,989,178,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0174734982332155,1489.4736842105262,0,0,0,46905.0,73,3,Loyal Customers
884062,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,92642.0,Married,Nova,7786.68,Standard,2016,10,,,54,81091,81091.0,909,164,24,2017-01-01,2018-12-01,0.0,2.25,0.011209628688757,1501.6851851851852,0,0,0,92642.0,26,3,Loyal Customers
400392,Canada,Ontario,Toronto,P1J 8T7,Female,High School or Below,70127.0,Married,Nova,7787.43,Standard,2016,5,,,42,69000,69000.0,0,0,24,2017-01-01,2018-12-01,0.0,1.75,0.0,1642.857142857143,0,0,0,70127.0,31,3,Loyal Customers
912588,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Married,Nova,7799.44,Standard,2013,4,,,39,56242,56242.0,797,144,24,2017-01-01,2018-12-01,0.0,1.625,0.0141709043063902,1442.1025641025642,0,0,0,73455.0,68,3,Loyal Customers
593039,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,93679.0,Divorced,Nova,7803.5,Standard,2017,12,,,27,40330,40330.0,0,0,24,2017-01-01,2018-12-01,0.0,1.125,0.0,1493.7037037037037,0,0,0,93679.0,12,1,At-Risk Customers
911852,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Nova,7804.6,Standard,2017,6,2018.0,2.0,15,15422,15422.0,0,0,24,2017-01-01,2018-12-01,0.0,0.625,0.0,1028.1333333333334,1,0,1,73455.0,18,1,At-Risk Customers
107487,Canada,Quebec,Montreal,H2T 2J6,Male,Master,105487.0,Divorced,Nova,7805.31,Standard,2017,4,,,18,33663,33663.0,379,68,24,2017-01-01,2018-12-01,0.0,0.75,0.0112586519323886,1870.1666666666667,0,0,0,105487.0,20,1,At-Risk Customers
192009,Canada,British Columbia,Vancouver,V5R 1W3,Female,Master,105487.0,Divorced,Nova,7805.31,Standard,2013,9,,,38,61774,61774.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1625.6315789473683,0,0,0,105487.0,63,3,Loyal Customers
717407,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,105487.0,Divorced,Nova,7805.31,Standard,2012,12,,,41,55929,55929.0,1688,303,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0301811224945913,1364.121951219512,0,0,0,105487.0,72,3,Loyal Customers
640116,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,49253.0,Married,Nova,7806.14,Standard,2015,9,,,24,37216,37216.0,1688,304,24,2017-01-01,2018-12-01,0.0,1.0,0.0453568357695614,1550.6666666666667,0,0,0,49253.0,39,3,Loyal Customers
849813,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,7809.86,Standard,2017,5,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,73455.0,19,1,At-Risk Customers
282723,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,69937.0,Married,Nova,7814.6,Standard,2016,4,,,32,46500,46500.0,0,0,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0,1453.125,0,0,0,69937.0,32,3,Loyal Customers
122020,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,56759.0,Divorced,Nova,7822.3,Standard,2015,9,,,50,72853,72853.0,3969,714,24,2017-01-01,2018-12-01,0.0,2.083333333333333,0.0544795684460488,1457.06,0,0,0,56759.0,39,3,Loyal Customers
143266,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55925.0,Married,Nova,7824.37,Standard,2018,9,,,1,2427,2427.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0416666666666666,0.0,2427.0,0,0,0,55925.0,3,1,At-Risk Customers
163776,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,57257.0,Married,Nova,7832.57,Standard,2012,5,,,41,65663,65663.0,684,123,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0104168253049662,1601.5365853658536,0,0,0,57257.0,79,3,Loyal Customers
892556,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,58318.0,Married,Nova,7834.15,Standard,2014,3,2015.0,6.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,58318.0,57,1,At-Risk Customers
170655,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,44256.0,Single,Aurora,7627.43,2018 Promotion,2018,4,,,0,0,0.0,0,0,11,2018-02-01,2018-12-01,0.0,0.0,0.0,,0,0,0,44256.0,8,1,At-Risk Customers
481660,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,101936.0,Divorced,Aurora,7659.5,2018 Promotion,2018,2,,,42,61580,92370.0,1228,221,11,2018-02-01,2018-12-01,0.0,3.8181818181818175,0.0132943596405759,1466.190476190476,0,0,0,101936.0,10,0,Frequent Travelers
546171,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,68048.0,Married,Nova,7835.93,Standard,2014,7,2015.0,3.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,68048.0,53,1,At-Risk Customers
844479,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Nova,7838.07,Standard,2013,5,,,33,50890,50890.0,673,121,24,2017-01-01,2018-12-01,0.0,1.375,0.0132246020829239,1542.121212121212,0,0,0,73455.0,67,3,Loyal Customers
148612,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,74651.0,Single,Nova,7840.17,Standard,2018,12,,,36,49992,49992.0,1409,254,24,2017-01-01,2018-12-01,0.0,1.5,0.0281845095215234,1388.6666666666667,0,0,0,74651.0,0,3,Loyal Customers
235506,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,74651.0,Single,Nova,7840.17,Standard,2017,9,,,21,31394,31394.0,644,116,24,2017-01-01,2018-12-01,0.0,0.875,0.0205134739122125,1494.952380952381,0,0,0,74651.0,15,1,At-Risk Customers
670939,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,30203.0,Married,Aurora,7752.93,2018 Promotion,2018,3,,,38,38534,57801.0,546,98,11,2018-02-01,2018-12-01,0.0,3.4545454545454546,0.0094462033528831,1014.0526315789474,0,0,0,30203.0,9,0,Frequent Travelers
700011,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,74651.0,Single,Nova,7840.17,Standard,2012,6,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,74651.0,78,1,At-Risk Customers
780236,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,74651.0,Single,Nova,7840.17,Standard,2012,7,,,41,67020,67020.0,0,0,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0,1634.6341463414635,0,0,0,74651.0,77,3,Loyal Customers
922614,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,58817.0,Divorced,Aurora,7792.07,2018 Promotion,2018,2,,,31,52959,79438.5,995,179,11,2018-02-01,2018-12-01,0.0,2.8181818181818183,0.0125254127406736,1708.354838709677,0,0,0,58817.0,10,0,Frequent Travelers
990955,Canada,Ontario,London,M5B 3E4,Female,College,,Single,Nova,7840.65,Standard,2017,1,,,44,81045,81045.0,998,180,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0123141464618421,1841.9318181818185,0,0,0,73455.0,23,3,Loyal Customers
743256,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,69227.0,Married,Nova,7842.38,Standard,2013,3,,,36,48299,48299.0,494,89,24,2017-01-01,2018-12-01,0.0,1.5,0.0102279550301248,1341.638888888889,0,0,0,69227.0,69,3,Loyal Customers
931828,Canada,Ontario,Kingston,M9K 2P4,Female,College,,Married,Nova,7844.25,Standard,2015,3,2016.0,9.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,73455.0,45,1,At-Risk Customers
408493,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,71737.0,Married,Nova,7849.13,Standard,2017,7,,,22,38527,38527.0,545,98,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.0141459236379681,1751.2272727272727,0,0,0,71737.0,17,1,At-Risk Customers
415148,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,81070.0,Single,Nova,7850.13,Standard,2014,11,,,45,69376,69376.0,1080,195,24,2017-01-01,2018-12-01,0.0,1.875,0.0155673431734317,1541.6888888888889,0,0,0,81070.0,49,3,Loyal Customers
397848,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Married,Nova,7850.59,Standard,2016,4,2016.0,12.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,73455.0,32,1,At-Risk Customers
154855,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,55487.0,Married,Nova,7851.35,Standard,2017,12,,,22,21690,21690.0,520,94,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.0239741816505302,985.9090909090908,0,0,0,55487.0,12,1,At-Risk Customers
890437,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,55487.0,Married,Nova,7851.35,Standard,2013,5,,,51,59057,59057.0,0,0,24,2017-01-01,2018-12-01,0.0,2.125,0.0,1157.9803921568628,0,0,0,55487.0,67,3,Loyal Customers
766909,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,67721.0,Married,Nova,7851.58,Standard,2013,1,2013.0,8.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,67721.0,71,1,At-Risk Customers
322435,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,50895.0,Married,Nova,7851.9,Standard,2015,12,2016.0,8.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,50895.0,36,1,At-Risk Customers
438511,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,63066.0,Divorced,Nova,7853.96,Standard,2018,9,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,63066.0,3,1,At-Risk Customers
365413,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,50477.0,Married,Nova,7854.96,Standard,2017,9,,,24,38858,38858.0,0,0,24,2017-01-01,2018-12-01,0.0,1.0,0.0,1619.0833333333333,0,0,0,50477.0,15,1,At-Risk Customers
423978,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Married,Nova,7857.3,Standard,2013,3,,,41,52843,52843.0,875,158,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0165584845674923,1288.8536585365853,0,0,0,73455.0,69,3,Loyal Customers
628081,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,46931.0,Divorced,Nova,7858.05,Standard,2013,5,,,31,52869,52869.0,0,0,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.0,1705.451612903226,0,0,0,46931.0,67,3,Loyal Customers
362167,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,53081.0,Divorced,Nova,7858.11,Standard,2012,12,,,62,107580,107580.0,892,160,24,2017-01-01,2018-12-01,0.0,2.583333333333333,0.0082915039970254,1735.1612903225807,0,0,0,53081.0,72,3,Loyal Customers
418753,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Single,Nova,7859.41,Standard,2017,6,,,29,53611,53611.0,0,0,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0,1848.655172413793,0,0,0,73455.0,18,3,Loyal Customers
264486,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Doctor,195398.0,Married,Nova,7860.09,Standard,2014,10,,,46,73654,73654.0,727,131,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.0098704754663697,1601.1739130434785,0,0,0,195398.0,50,4,Premium Affluent Customers
100550,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,54133.0,Married,Nova,7861.8,Standard,2013,2,,,42,51687,51687.0,1114,201,24,2017-01-01,2018-12-01,0.0,1.75,0.0215528082496565,1230.642857142857,0,0,0,54133.0,70,3,Loyal Customers
600482,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,87147.0,Married,Nova,7865.18,Standard,2014,11,,,28,42979,42979.0,316,57,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.0073524279299192,1534.9642857142858,0,0,0,87147.0,49,3,Loyal Customers
911920,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,87147.0,Married,Nova,7865.18,Standard,2012,9,,,45,72885,72885.0,700,126,24,2017-01-01,2018-12-01,0.0,1.875,0.0096041709542429,1619.6666666666667,0,0,0,87147.0,75,3,Loyal Customers
816937,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,73865.0,Single,Nova,7868.17,Standard,2018,1,,,21,27234,27234.0,844,152,24,2017-01-01,2018-12-01,0.0,0.875,0.0309906734229272,1296.857142857143,0,0,0,73865.0,11,1,At-Risk Customers
118612,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Married,Nova,7868.81,Standard,2017,9,,,21,30075,30075.0,0,0,24,2017-01-01,2018-12-01,0.0,0.875,0.0,1432.142857142857,0,0,0,73455.0,15,1,At-Risk Customers
209405,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61203.0,Married,Nova,7869.43,Standard,2012,5,,,34,50364,50364.0,809,146,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0160630609165276,1481.2941176470588,0,0,0,61203.0,79,3,Loyal Customers
262810,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,61203.0,Married,Nova,7869.43,Standard,2015,8,,,37,49824,49824.0,2129,383,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.042730411046885,1346.5945945945946,0,0,0,61203.0,40,3,Loyal Customers
258228,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,87330.0,Married,Nova,7870.36,Standard,2017,6,,,13,18284,18284.0,1120,202,24,2017-01-01,2018-12-01,0.0,0.5416666666666666,0.0612557427258805,1406.4615384615386,0,0,0,87330.0,18,1,At-Risk Customers
730748,Canada,Quebec,Montreal,H2Y 4R4,Male,Doctor,213168.0,Married,Nova,7880.34,Standard,2017,9,2018.0,5.0,8,13640,13640.0,0,0,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.0,1705.0,1,0,1,213168.0,15,4,Premium Affluent Customers
846515,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,55432.0,Married,Nova,7887.82,Standard,2017,5,,,17,34106,34106.0,1233,222,24,2017-01-01,2018-12-01,0.0,0.7083333333333334,0.0361519967161203,2006.235294117647,0,0,0,55432.0,19,1,At-Risk Customers
166110,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87951.0,Divorced,Nova,7887.96,Standard,2015,5,2016.0,1.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,87951.0,43,1,At-Risk Customers
223632,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,52704.0,Married,Nova,7891.58,Standard,2013,10,,,46,58670,58670.0,1061,191,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.0180841997613771,1275.4347826086955,0,0,0,52704.0,62,3,Loyal Customers
156666,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,53285.0,Single,Nova,7892.82,Standard,2018,10,,,2,2578,2578.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0833333333333333,0.0,1289.0,0,0,0,53285.0,2,1,At-Risk Customers
